committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736213,29,0F6F85E56AEE382F6A2,1182049,COM,OTHER COMMITTEE,,,DOLECHECK FOR REPRESENTATIVE,IA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-07 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:58.186,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,MT. AYR,50854,OTHER,,2018,SB,4091520171455560228,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736213,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736213,29,AA44688289341AC2129,1182049,COM,OTHER COMMITTEE,,,FORBES FOR IOWA HOUSE,IA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-07 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:56.056,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,URBANDALE,50323,OTHER,,2018,SB,4091520171455560230,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736213,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736217,29,C17462E2470D6F9E450,1182049,COM,OTHER COMMITTEE,,,IOWANS FOR TAYLOR,IA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-07 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:56.057,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,WAUKEE,50263,OTHER,,2018,SB,4091520171455560250,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736217,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736218,29,3800BA7F76998D8FAAE,1182049,COM,OTHER COMMITTEE,,,LENSING FOR HOUSE DISTRICT 85,IA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-07 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:58.186,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,IOWA CITY,52245,OTHER,,2018,SB,4091520171455560256,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736218,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736219,29,DCC8488DEAA85D80E88,1182049,COM,OTHER COMMITTEE,,,SCOTT OURTH FOR STATE REPRESENTATIVE,IA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-07 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:58.186,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,INDIANOLA,50125,OTHER,,2018,SB,4091520171455560262,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736219,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736219,29,33D3BD4BEA64D04E87D,1182049,COM,OTHER COMMITTEE,,,THE DANIEL A. HUSEMAN ELECTION COMMITTEE,IA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-07 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:50.368,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,AURELIA,51005,OTHER,,2018,SB,4091520171455560266,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736219,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M9,201709159074736220,29,5CFBC5D8BEDD0E3EEA0,1182049,COM,OTHER COMMITTEE,,,TIMI BROWN-POWERS FOR IOWA,IA,,,,,NONFEDERAL CONTRIBUTION,,,2017-08-07 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-16 01:53:58.186,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4091520171455533034,WATERLOO,50702,OTHER,,2018,SB,4091520171455560268,http://docquery.fec.gov/cgi-bin/fecimg/?201709159074736220,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855710,29,37A28DEE8E74E6D77C6,1188842,COM,OTHER COMMITTEE,,,ABRAHAM RAFIE FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:02.99,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,OVERLAND PARK,66223,OTHER,,2018,SB,4102020171458777484,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855710,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855710,29,8BD4AC6CA860752E506,1188842,COM,OTHER COMMITTEE,,,BLAKE CARPENTER FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:49.725,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,DERBY,67037,OTHER,,2018,SB,4102020171458777486,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855710,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855713,29,7E9A52138D02D88222E,1188842,COM,OTHER COMMITTEE,,,CAROLYN MCGINN FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:54.787,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,SEDGWICK,67135,OTHER,,2018,SB,4102020171458777506,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855713,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855715,29,57DCBE8C84DCD083A98,1188842,COM,OTHER COMMITTEE,,,DAVE BAKER FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:02.99,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,COUNCIL GROVE,66846,OTHER,,2018,SB,4102020171458777514,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855715,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855715,29,3675DDB3FE1ACD1DD95,1188842,COM,OTHER COMMITTEE,,,DON HINEMAN FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:54.787,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,DIGHTON,67839,OTHER,,2018,SB,4102020171458777516,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855715,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855715,29,0BC96C0B1D3F492F9D0,1188842,COM,OTHER COMMITTEE,,,ERIN DAVIS FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:05.483,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,OLATHE,66061,OTHER,,2018,SB,4102020171458777518,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855715,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855717,29,3FF0A3C51DF221BEFC2,1188842,COM,OTHER COMMITTEE,,,FROWNFELTER FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:03.011,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,KANSAS CITY,66106,OTHER,,2018,SB,4102020171458777528,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855717,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855717,29,61D47517E61F1ABBB08,1188842,COM,OTHER COMMITTEE,,,GREG LEWIS FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:00.678,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,ST. JOHN,67576,OTHER,,2018,SB,4102020171458777530,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855717,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855718,29,C93CBCD650C0CD578E1,1188842,COM,OTHER COMMITTEE,,,HENSLEY FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:51.186,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,TOPEKA,66605,OTHER,,2018,SB,4102020171458777532,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855718,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855718,29,59F81B3620F47F6ABE1,1188842,COM,OTHER COMMITTEE,,,JEFF LONGBINE FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:00.678,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,EMPORIA,66801,OTHER,,2018,SB,4102020171458777536,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855718,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855719,29,2CDD4E1442DF59F3117,1188842,COM,OTHER COMMITTEE,,,JEFF PITTMAN FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:05.483,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,LEAVENWORTH,66048,OTHER,,2018,SB,4102020171458777538,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855719,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855719,29,EF03582054FC5CE5299,1188842,COM,OTHER COMMITTEE,,,JIM DENNING FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:00.678,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,OVERLAND PARK,66210,OTHER,,2018,SB,4102020171458777540,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855719,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855720,29,B14807F17862267333E,1188842,COM,OTHER COMMITTEE,,,JOHN DOLL FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:01.841,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,GARDEN CITY,67846,OTHER,,2018,SB,4102020171458777544,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855720,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855720,29,F131F77C9282F404BCE,1188842,COM,OTHER COMMITTEE,,,JOHN SKUBAL FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:55.966,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,OVERLAND PARK,66213,OTHER,,2018,SB,4102020171458777546,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855720,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855721,29,1A6E8455886192D9B37,1188842,COM,OTHER COMMITTEE,,,JOY KOESTEN FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:00.678,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,LEAWOOD,66224,OTHER,,2018,SB,4102020171458777550,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855721,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855721,29,F9F4C5340F397799E70,1188842,COM,OTHER COMMITTEE,,,KANSAS REPUBLICAN HOUSE CAMPAIGN COMMITTEE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:55.966,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,TOPEKA,66601,OTHER,,2018,SB,4102020171458777552,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855721,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855721,29,1D0671E56BE6292E3A8,1188842,COM,OTHER COMMITTEE,,,KANSAS REPUBLICAN SENATORIAL COMMITTEE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:54.787,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,TOPEKA,66601,OTHER,,2018,SB,4102020171458777554,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855721,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855722,29,2DC19AAD740181810C9,1188842,COM,OTHER COMMITTEE,,,KATHY WOLFE MOORE FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:59.49,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,KANSAS CITY,66109,OTHER,,2018,SB,4102020171458777556,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855722,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855722,29,21B4CE83BDAF38CF8AF,1188842,COM,OTHER COMMITTEE,,,LARRY ALLEY FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:55.967,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,WINFIELD,67156,OTHER,,2018,SB,4102020171458777560,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855722,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855723,29,1AAFC167D76CA4504A1,1188842,COM,OTHER COMMITTEE,,,LAURA KELLY FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:00.678,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,TOPEKA,66606,OTHER,,2018,SB,4102020171458777562,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855723,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855723,29,4FBF1365DAD0A960B64,1188842,COM,OTHER COMMITTEE,,,MIKE PETERSEN FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:57.16,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,WICHITA,67216,OTHER,,2018,SB,4102020171458777566,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855723,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855724,29,702B194EB7B4192E671,1188842,COM,OTHER COMMITTEE,,,PAM CURTIS FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:59.49,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,KANSAS CITY,66102,OTHER,,2018,SB,4102020171458777570,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855724,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855724,29,97A774A7B5D1B65C277,1188842,COM,OTHER COMMITTEE,,,RICK BILLINGER FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:59.49,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,GOODLAND,67735,OTHER,,2018,SB,4102020171458777572,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855724,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855725,29,CD98F5D184D1412DEE2,1188842,COM,OTHER COMMITTEE,,,RONALD V. RYCKMAN JR. FOR HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:57.16,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,OLATHE,66062,OTHER,,2018,SB,4102020171458777574,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855725,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855726,29,5AB2AD46FB5E440C647,1188842,COM,OTHER COMMITTEE,,,SCHWAB FOR STATE REPRESENTATIVE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:54.787,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,OLATHE,66062,OTHER,,2018,SB,4102020171458777580,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855726,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855726,29,A3F9CA3615B85A7DDDE,1188842,COM,OTHER COMMITTEE,,,STEVEN BECKER FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:57.16,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,BUHLER,67522,OTHER,,2018,SB,4102020171458777584,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855726,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855727,29,8ACC02E2D6E7DC589BF,1188842,COM,OTHER COMMITTEE,,,SUSAN WAGLE FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:57.161,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,WICHITA,67230,OTHER,,2018,SB,4102020171458777586,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855727,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855727,29,094415C96C86B5A2CED,1188842,COM,OTHER COMMITTEE,,,TOM HAWK FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:53.617,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,MANHATTAN,66502,OTHER,,2018,SB,4102020171458777588,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855727,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855727,29,670FD48DAE903F51C74,1188842,COM,OTHER COMMITTEE,,,TOM HOLLAND FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:57.161,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,BALDWIN CITY,66006,OTHER,,2018,SB,4102020171458777590,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855727,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855728,29,661BF5E2E3415720299,1188842,COM,OTHER COMMITTEE,,,TOM SLOAN FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:54.788,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,LAWRENCE,66049,OTHER,,2018,SB,4102020171458777592,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855728,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855728,29,DE21090653B91ECB12C,1188842,COM,OTHER COMMITTEE,,,TROY WAYMASTER FOR KANSAS HOUSE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:05.483,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,BUNKER HILL,67626,OTHER,,2018,SB,4102020171458777594,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855728,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855728,29,28DB73287C4B8558FC5,1188842,COM,OTHER COMMITTEE,,,TY MASTERSON FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:51:53.617,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,ANDOVER,67002,OTHER,,2018,SB,4102020171458777596,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855728,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M10,201710209075855729,29,D72A3B0A2B78D910A80,1188842,COM,OTHER COMMITTEE,,,VICKI SCHMIDT FOR KANSAS SENATE,KS,,,,,NONFEDERAL CONTRIBUTION,,,2017-09-06 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:00.678,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4102020171458743604,TOPEKA,66610,OTHER,,2018,SB,4102020171458777598,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075855729,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M11,201711179086715949,29,D44A6FCC190272F5A6A,1191544,COM,OTHER COMMITTEE,,,BALTIMORE FOR IOWA HOUSE,IA,,,,,NONFEDERAL CONTRIBUTION,,,2017-10-19 00:00:00,250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-11-18 01:52:22.684,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4111720171464090707,BOONE,50036,OTHER,,2018,SB,4111720171465474644,http://docquery.fec.gov/cgi-bin/fecimg/?201711179086715949,Other Disbursements,,,,,,
